BEVOEGD GEZAG NUMMER;BRIN NUMMER;INSTELLINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES
41487;25KR;PC BS De Acker;Stampioendreef;5;2661 SR;BERGSCHENHOEK;Zuid-Holland;1621;LANSINGERLAND;Protestants-Christelijk;0105211555;www.cbsdeacker.nl;Postbus;117;2660 AC;BERGSCHENHOEK
41487;28CK;Christelijke Basisschool Prinses Maxima;Annie M.G. Schmidtlaan;6;2652 HJ;BERKEL EN RODENRIJS;Zuid-Holland;1621;LANSINGERLAND;Protestants-Christelijk;0105190786;www.prinsesmaximaschool.nl;Annie M.G. Schmidtlaan;6;2652 HJ;BERKEL EN RODENRIJS
41488;03EU;Openbare basisschool De Winde;De Poort;6;2631 PT;NOOTDORP;Zuid-Holland;1926;PIJNACKER-NOOTDORP;Openbaar;0153102000;www.obsdewinde.nl;Sytwinde;115;2631 GS;NOOTDORP
41488;04GH;'t Reigerbos;Zaagmolenpad;1;2761 TL;ZEVENHUIZEN ZH;Zuid-Holland;1892;ZUIDPLAS;Openbaar;0180638333;www.obsreigerbos.nl;Postbus;137;2760 AC;ZEVENHUIZEN ZH
41488;07FY;Basisschool Anne Frank;Lijsterlaan;8;2665 TK;BLEISWIJK;Zuid-Holland;1621;LANSINGERLAND;Openbaar;0105299440;www.annefrankschool.nl;Lijsterlaan;8;2665 TK;BLEISWIJK
41488;08FS;Keijzerschool;Beatrixlaan;3;2751 XT;MOERKAPELLE;Zuid-Holland;1892;ZUIDPLAS;Openbaar;0795931788;www.scholengroepholland.nl/#/keijzerschool.nl;Beatrixlaan;3;2751 XT;MOERKAPELLE
41488;10AE;Openbare Basisschool De Tweemaster;Duivestein;25;2641 LG;PIJNACKER;Zuid-Holland;1926;PIJNACKER-NOOTDORP;Openbaar;0153693041;www.de-tweemaster.nl;Duivestein;25;2641 LG;PIJNACKER
41488;10DV;Basisschool Prins Willem Alexander;Goudmos;67-B;2914 AG;NIEUWERKERK AD IJSSEL;Zuid-Holland;1892;ZUIDPLAS;Openbaar;0180315939;www.prinswillemalexanderschool.nl;Goudmos;67-B;2914 AG;NIEUWERKERK AD IJSSEL
41488;11JK;Basisschool de Terp;Dorpsstraat;6;2912 CB;NIEUWERKERK AD IJSSEL;Zuid-Holland;1892;ZUIDPLAS;Openbaar;0180313907;www.jbs-deterp.nl;Dorpsstraat;6;2912 CB;NIEUWERKERK AD IJSSEL
41488;18DR;OBS Vuurvogel;de Zilverspar;14;2661 AP;BERGSCHENHOEK;Zuid-Holland;1621;LANSINGERLAND;Openbaar;0105214161;www.obsvuurvogel.nl;de Zilverspar;14;2661 AP;BERGSCHENHOEK
41488;18MC;Openbare Basisschool De Achtbaan;Oudersvrucht;1;2841 LN;MOORDRECHT;Zuid-Holland;1892;ZUIDPLAS;Openbaar;0182372406;www.deachtbaan.com;Postbus;63;2840 AB;MOORDRECHT
41488;25KN;Openbare basisschool Groenehoek;Stampioendreef;7;2661 SR;BERGSCHENHOEK;Zuid-Holland;1621;LANSINGERLAND;Openbaar;0105211242;www.obsgroenehoek.nl;Stampioendreef;7;2661 SR;BERGSCHENHOEK
41488;27JX;Openbare Basisschool De Bonte Tol;Gantellaan;5;2642 JK;PIJNACKER;Zuid-Holland;1926;PIJNACKER-NOOTDORP;Openbaar;0153699256;www.debontetol.nl;Gantellaan;5;2642 JK;PIJNACKER
41488;27KE;Basisschool De Klipper;Oudelandselaan;141;2652 ER;BERKEL EN RODENRIJS;Zuid-Holland;1621;LANSINGERLAND;Openbaar;0105113280;www.daltondeklipper.nl;Oudelandselaan;141;2652 ER;BERKEL EN RODENRIJS
41488;28CZ;Openbare Basisschool De Meander;Florijnstraat;3;2645 HH;DELFGAUW;Zuid-Holland;1926;PIJNACKER-NOOTDORP;Openbaar;0152564159;www.demeander-delfgauw.nl;Florijnstraat;3;2645 HH;DELFGAUW
41502;06DJ;Basisschool Het Startblok;Van Halenstraat;1;3255 BN;OUDE-TONGE;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187642001;www.het-startblok.nl;Van Halenstraat;1;3255 BN;OUDE-TONGE
41502;08GK;Openbare Basisschool D'N Tuun;Prinses Marijkestraat;1;3241 VJ;MIDDELHARNIS;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187482651;www.obsdntuun.nl;Prinses Marijkestraat;1;3241 VJ;MIDDELHARNIS
41502;08IV;Ollie B Bommel;Nassaustraat;22;3258 AR;DEN BOMMEL;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187612007;www.olliebbommel.nl;Nassaustraat;22;3258 AR;DEN BOMMEL
41502;09GK;OBS De Inktvis;Hondsgalgweg;5;3247 XW;DIRKSLAND;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187602783;www.deinktvis.nl;Hondsgalgweg;5;3247 XW;DIRKSLAND
41502;09GN;Openbare Basisschool De Pannebakker;Anemaetstraat;2;3244 AA;NIEUWE-TONGE;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187652069;                                                                                ;Postbus;30;3244 ZG;NIEUWE-TONGE
41502;09IV;Openbare Basisschool De Regenboog;Weesmolenstraat;10;3257 XM;OOLTGENSPLAAT;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187632010;www.obsooltgensplaat.nl;Weesmolenstraat;10;3257 XM;OOLTGENSPLAAT
41502;10CF;Openbare Basisschool Roxenisse;Julianaweg;4;3248 AN;MELISSANT;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187601951;www.obsroxenisse.nl;Postbus;28;3248 ZG;MELISSANT
41502;10CI;Openbare Basisschool J.C. van Gent;Molenlaan;26;3245 CP;SOMMELSDIJK;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187482063;www.jcvangent.nl;Postbus;172;3240 AD;MIDDELHARNIS
41502;10UD;Openbare Basisschool de Molenvliet;Molendijk;8;3243 AM;STAD AAN 'T HARINGVLIET;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187611350;www.obsdemolenvliet.nl;Molendijk;8;3243 AM;STAD AAN 'T HARINGVLIET
41502;18ID;Basisschool Buten De Poorte;De Tuinen;2;3252 AH;GOEDEREEDE;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187491500;                                                                                ;De Tuinen;2;3252 AH;GOEDEREEDE
41502;18KD;Openbare Basisschool De Westhoek;Dorpstienden;1;3253 AS;OUDDORP ZH;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187681868;                                                                                ;Dorpstienden;1;3253 AS;OUDDORP ZH
41502;18LP;Basisschool Stellegors;Schoolstraat;2;3251 AZ;STELLENDAM;Zuid-Holland;1924;GOEREE-OVERFLAKKEE;Openbaar;0187492212;                                                                                ;Bosschieterstraat;12;3251 AB;STELLENDAM
41507;04TJ;Baron De Vos Van Steenwijk;W de Waalstraat;1;3235 BV;ROCKANJE;Zuid-Holland;0614;WESTVOORNE;Protestants-Christelijk;0181402401;www.barondevos.nl;W de Waalstraat;1;3235 BV;ROCKANJE
41507;05MU;Christelijke Basisschool Anker;Gooteplein;4;3232 DA;BRIELLE;Zuid-Holland;0501;BRIELLE;Protestants-Christelijk;0181414244;www.cbsanker.nl;Krammer;8;3232 HE;BRIELLE
41507;05VL;Protestants Christelijke Basisschool De Aanwas;Dr W Dreesstraat;25;3214 XE;ZUIDLAND;Zuid-Holland;1930;NISSEWAARD;Protestants-Christelijk;0181451840;www.pcbdeaanwas.nl;Dr W Dreesstraat;25;3214 XE;ZUIDLAND
41507;07JU;CNS De Nieuwe Weg;Nieuweweg;12;3233 BK;OOSTVOORNE;Zuid-Holland;0614;WESTVOORNE;Protestants-Christelijk;0181483430;www.cnsoostvoorne.nl;Postbus;358;3233 ZH;OOSTVOORNE
41507;08BX;Protestant Christelijke Basisschool De Bongerd;Zoetemanring;55-B;3214 GA;ZUIDLAND;Zuid-Holland;1930;NISSEWAARD;Protestants-Christelijk;0181459256;www.pcbdebongerd.nl;Zoetemanring;55-B;3214 GA;ZUIDLAND
41507;09BQ;CBS Geuzenschip;Venkelstraat;18;3231 XT;BRIELLE;Zuid-Holland;0501;BRIELLE;Protestants-Christelijk;0181414757;www.cbsgeuzenschip.nl;Postbus;210;3230 AE;BRIELLE
24597;05JC;St Stephanus Basissch;Asserweg;360;3052 AJ;ROTTERDAM;Zuid-Holland;0599;ROTTERDAM;Rooms-Katholiek;0104184727;www.stephanusrotterdam.nl;Asserweg;360;3052 AJ;ROTTERDAM
41775;17JH;De Wilgenstam;Meidoornsingel;120;3052 BT;ROTTERDAM;Zuid-Holland;0599;ROTTERDAM;Openbaar;0104185680;www.wilgenstam.nl;Meidoornsingel;120;3052 BT;ROTTERDAM
41507;12YU;Basisschool de Regenboog;Kreeft;37;3225 AC;HELLEVOETSLUIS;Zuid-Holland;0530;HELLEVOETSLUIS;Protestants-Christelijk;0181319509;www.regenboogschool.nl;Kreeft;37;3225 AC;HELLEVOETSLUIS
41507;13ES;De Bron;Plataanlaan;6;3224 TT;HELLEVOETSLUIS;Zuid-Holland;0530;HELLEVOETSLUIS;Protestants-Christelijk;0181316868;www.cbsdebron.nl;Plataanlaan;6;3224 TT;HELLEVOETSLUIS
41507;14ZT;Basisschool Merula;Bloemendaele;4;3218 XA;HEENVLIET;Zuid-Holland;1930;NISSEWAARD;Protestants-Christelijk;0181662551;www.merula.nl;Bloemendaele;4;3218 XA;HEENVLIET
41518;18MO;Wantijschool voor Openbaar Basisonderwijs;Maasstraat;204;3313 GL;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786137008;www.wantijschool.nl;Maasstraat;204;3313 GL;DORDRECHT
41518;18NV;Openbare Basisschool Mondriaan;Jacob Marisstraat;80;3314 TK;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786130936;www.obsmondriaan.nl;Postbus;994;3300 AZ;DORDRECHT
41518;18RJ;Kennedyschool;Bosstraat;1;3317 KM;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786176070;www.kennedyschool.nl;Bosstraat;1;3317 KM;DORDRECHT
41518;18UG;Basisschool Dubbeldam;Eikenlaan;25;3319 SC;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786160151;www.obsdubbeldam.nl;Eikenlaan;25;3319 SC;DORDRECHT
41518;18UQ;De Keerkring;Ockenburg;44;3328 TG;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786170123;www.keerkring.org;Ockenburg;44;3328 TG;DORDRECHT
41518;18UY;De Meridiaan;Kinkelenburg;19;3328 AE;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786179547;www.demeridiaan.nl;Kinkelenburg;19;3328 AE;DORDRECHT
41518;18VI;De Griffioen;Rudyard Kipling-erf;123-124;3315 AE;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786164202;www.obsdegriffioen.nl;Rudyard Kipling-erf;123-124;3315 AE;DORDRECHT
41518;18VN;Staten-School;Hofstraat;5;3311 XH;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786137397;www.statenschool.nl;Hofstraat;5;3311 XH;DORDRECHT
41518;18XB;MKC Mozaïek;Nassauweg;250;3314 JR;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786173806;www.montessorikindcentrum.opod.nl;Nassauweg;94;3314 JR;DORDRECHT
41518;18YS;De Albatros;Douwe Aukesstraat;1;3317 AM;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786185045;www.wereldschooldealbatros.nl;Douwe Aukesstraat;1;3317 AM;DORDRECHT
41518;18ZW;De Driehoek;Driehoek;40;3328 KG;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786173613;www.ojbsdedriehoek.nl;Driehoek;40;3328 KG;DORDRECHT
41518;23PC;Openbare Basisschool de Bever;Chico Mendesring;188;3315 MB;DORDRECHT;Zuid-Holland;0505;DORDRECHT;Openbaar;0786213088;www.obsdebever.nl;Chico Mendesring;188;3315 MB;DORDRECHT
40774;11CJ;Goede Herderschool;Kastanjeplein;6;3053 CD;ROTTERDAM;Zuid-Holland;0599;ROTTERDAM;Protestants-Christelijk;0104189579;www.goede-herderschool.nl;Postbus;33141;3005 EC;ROTTERDAM
41527;10CR;Openbare Basisschool 't Vogelnest;Leeuwerik;3;2411 KR;BODEGRAVEN;Zuid-Holland;1901;BODEGRAVEN-REEUWIJK;Openbaar;0172614330;www.tvogelnest.nl;Leeuwerik;3;2411 KR;BODEGRAVEN
41527;15AN;OBS Wereldwijs;Wilsonplein;3;2806 JM;GOUDA;Zuid-Holland;0513;GOUDA;Openbaar;0182678032;www.obswereldwijs.nl;Wilsonplein;3;2806 JM;GOUDA
41527;15XO;De Kas;2e E J Potgieterstraat;2;2802 VA;GOUDA;Zuid-Holland;0513;GOUDA;Openbaar;0182519739;www.obsdekas.nl;2e E J Potgieterstraat;2;2802 VA;GOUDA
41527;18JF;De Venen;Hooiweide;2;2811 JE;REEUWIJK;Zuid-Holland;1901;BODEGRAVEN-REEUWIJK;Openbaar;0182393873;www.obsdevenen.nl;Hooiweide;2;2811 JE;REEUWIJK
41527;18OA;Basisschool Theo Thijssen;Kerkweg-Oost;230;2741 HA;WADDINXVEEN;Zuid-Holland;0627;WADDINXVEEN;Openbaar;0182614421;www.theothijssenschool.nl;Kerkweg-Oost;230;2741 HA;WADDINXVEEN
41527;21QK;Basisschool Dick Bruna School;Sperwerhoek;6;2743 GC;WADDINXVEEN;Zuid-Holland;0627;WADDINXVEEN;Openbaar;0182614406;www.dickbrunaschool.nl;Sperwerhoek;6;2743 GC;WADDINXVEEN
41527;22KD;Het Palet;Knipmolenweg;2;2807 DC;GOUDA;Zuid-Holland;0513;GOUDA;Openbaar;0182526304;www.paletgouda.nl;Knipmolenweg;2;2807 DC;GOUDA
41532;04LO;De Wegwijzer;Admiraal de Ruyterstraat;1;2931 AA;KRIMPEN AAN DE LEK;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0180512453;www.pcb-dewegwijzer.nl;Admiraal de Ruyterstraat;1;2931 AA;KRIMPEN AAN DE LEK
41532;04NB;Christelijke Basisschool De Ark;Badhuisstraat;17;2861 XT;BERGAMBACHT;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0182357075;www.cbs-deark.nl;Badhuisstraat;17;2861 XT;BERGAMBACHT
41532;04PJ;De Bron;J. Huurmanlaan;10;2831 XT;GOUDERAK;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0182372575;www.debrongouderak.nl;J. Huurmanlaan;10;2831 XT;GOUDERAK
41532;04QL;Eben Haezer-School;Lorentzweg;60;2941 VE;LEKKERKERK;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0180661134;www.cbsebenhaezer.nl;Postbus;2594;2940 AB;LEKKERKERK
41532;04XT;Koningin Wilhelmina School;Willem de Zwijgerstraat;1;2935 XT;OUDERKERK AAN DEN IJSSEL;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0180681617;www.kwschool.nl;Willem de Zwijgerstraat;1;2935 XT;OUDERKERK AAN DEN IJSSEL
41532;07PP;Koningin Julianaschool;Hoge Molenwerf;1;2935 CB;OUDERKERK AAN DEN IJSSEL;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0180681992;www.pcpokrimpenerwaard.nl;Hoge Molenwerf;1;2935 CB;OUDERKERK AAN DEN IJSSEL
41532;10YK;Protestants Christelijke Basisschool Ichthus;Merellaan;1;2872 AM;SCHOONHOVEN;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0182383552;www.pcb-ichthusschool.nl;Merellaan;1;2872 AM;SCHOONHOVEN
41532;11LX;De Rank;Pasteurweg;93;2871 JM;SCHOONHOVEN;Zuid-Holland;1931;KRIMPENERWAARD;Protestants-Christelijk;0182384789;www.pcb-derank.nl;Pasteurweg;93;2871 JM;SCHOONHOVEN
41534;03GD;Nederlands Hervormde Basisschool De Lelie;Burg Doormanstraat;26;3465 KE;DRIEBRUGGEN;Zuid-Holland;1901;BODEGRAVEN-REEUWIJK;Reformatorisch;0348502104;                                                                                ;Burg Doormanstraat;26;3465 KE;DRIEBRUGGEN
41534;07XO;Verhoeff-Rollmanschool;Julianastraat;40-42;2411 CV;BODEGRAVEN;Zuid-Holland;1901;BODEGRAVEN-REEUWIJK;Reformatorisch;0172614676;www.vrschool.nl;Julianastraat;40-42;2411 CV;BODEGRAVEN
41535;12DE;BS Pr Christina;Vincent van Goghlaan;2;3141 KS;MAASSLUIS;Zuid-Holland;0556;MAASSLUIS;Openbaar;0105913714;www.prinseschristinaschool.nl;Vincent van Goghlaan;2;3141 KS;MAASSLUIS
41535;13LF;BS De Westhoek;Dr. Jan Schoutenlaan;36;3145 SZ;MAASSLUIS;Zuid-Holland;0556;MAASSLUIS;Openbaar;0105914870;www.dewesthoek.nl;Dr. Jan Schoutenlaan;36;3145 SZ;MAASSLUIS
41535;13YD;Vlaardingse Dagschool Erasmus;Huijgensstraat;64;3131 WN;VLAARDINGEN;Zuid-Holland;0622;VLAARDINGEN;Openbaar;0104349968;www.vlaardingsedagschoolerasmus.nl;Postbus;4009;3130 KA;VLAARDINGEN
41535;15EQ;De Wereldwijzer;Erasmusplein;1;3132 EL;VLAARDINGEN;Zuid-Holland;0622;VLAARDINGEN;Openbaar;0104347904;www.obsdewereldwijzer.nl;Postbus;2010;3130 BA;VLAARDINGEN
41535;15HY;Jan Ligthart;Plein Emaus;6;3135 JN;VLAARDINGEN;Zuid-Holland;0622;VLAARDINGEN;Openbaar;0104347007;www.janligthartvld.nl;Plein Emaus;6;3135 JN;VLAARDINGEN
41535;15YU;Openbare Basisschool Holy;Kruidenpad;1;3137 WD;VLAARDINGEN;Zuid-Holland;0622;VLAARDINGEN;Openbaar;0104746379;www.obsdesingel.com;Kruidenpad;1-2;3137 WD;VLAARDINGEN
41545;14DZ;Openbare Basisschool Klim Op;Roerdomplaan;86;2903 TJ;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0104502459;www.obs-klim-op.nl;Postbus;191;2900 AD;CAPELLE AAN DEN IJSSEL
41545;14JK;Openbare Basisschool de Octopus;Rogaland;31;2905 AP;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0104500550;www.de-octopus.nl;Rogaland;31;2905 AP;CAPELLE AAN DEN IJSSEL
41545;15HR;De Catamaran;Hermitage;42;2907 NB;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0104583031;www.obsdecatamaran.nl;Hermitage;42;2907 NB;CAPELLE AAN DEN IJSSEL
41545;15KL;Openbare Basisschool de Tweemaster;Aleoeten;37;2904 VA;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0104500012;www.obsdetweemaster.nl;Aleoeten;37;2904 VA;CAPELLE AAN DEN IJSSEL
41545;15NA;West;Berliozstraat;11;2901 GA;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0102022044;www.obswest.nl;Berliozstraat;11;2901 GA;CAPELLE AAN DEN IJSSEL
41545;15PO;De Wonderwind;Educatusstraat;10;2909 PK;CAPELLE AAN DEN IJSSEL;Zuid-Holland;0502;CAPELLE AAN DEN IJSSEL;Openbaar;0102026715;www.obsdewonderwind.nl;Educatusstraat;10;2909 PK;CAPELLE AAN DEN IJSSEL
41545;20OQ;Kortland;Jozef Israelsstraat;2;2923 CH;KRIMPEN AAN DEN IJSSEL;Zuid-Holland;0542;KRIMPEN AAN DEN IJSSEL;Openbaar;0180512477;www.obskortland.nl;Jozef Israelsstraat;2;2923 CH;KRIMPEN AAN DEN IJSSEL
41545;20PN;Openbare Basisschool de Groeiplaneet;Wielerbaan;17;2924 XP;KRIMPEN AAN DEN IJSSEL;Zuid-Holland;0542;KRIMPEN AAN DEN IJSSEL;Openbaar;0180513835;www.degroeiplaneet.nl;Wielerbaan;17;2924 XP;KRIMPEN AAN DEN IJSSEL
24597;17TP;Fatima school;Larikslaan;192;3053 LG;ROTTERDAM;Zuid-Holland;0599;ROTTERDAM;Rooms-Katholiek;0104188005;www.2.rvko.nl;Larikslaan;192;3053 LG;ROTTERDAM
41775;17FY;Openbare Montessori Basisschool Tuinstad Schiebroek/ Ter Bregge;Abeelweg;225;3053 PA;ROTTERDAM;Zuid-Holland;0599;ROTTERDAM;Openbaar;0104180862;www.montessorischooltuinstad.nl;Postbus;33056;3005 EB;ROTTERDAM
41560;11RZ;De Wilgen;Valkweg;4;3362 GH;SLIEDRECHT;Zuid-Holland;0610;SLIEDRECHT;Openbaar;0184413788;www.obsdewilgen.nl;Valkweg;4;3362 GH;SLIEDRECHT
41560;12CL;Henri Dunantschool;Kerkstraat;15;3361 BP;SLIEDRECHT;Zuid-Holland;0610;SLIEDRECHT;Openbaar;0184413933;www.obshenridunant.nl;Kerkstraat;15;3361 BP;SLIEDRECHT
41560;13BY;Basisschool de Knotwilg;Moerbeihof;1;3355 AJ;PAPENDRECHT;Zuid-Holland;0590;PAPENDRECHT;Openbaar;0786440283;                                                                                ;Moerbeihof;1;3355 AJ;PAPENDRECHT
41560;13MP;Basisschool de Viermaster;Van der Palmpad;2;3351 GZ;PAPENDRECHT;Zuid-Holland;0590;PAPENDRECHT;Openbaar;0786426068;                                                                                ;Van der Palmpad;2;3351 GZ;PAPENDRECHT
41560;13RI;Basisschool Anne Frank;Rozenstraat;36;3353 VH;PAPENDRECHT;Zuid-Holland;0590;PAPENDRECHT;Openbaar;0786151582;                                                                                ;Rozenstraat;36;3353 VH;PAPENDRECHT
41560;27RM;Openbare basisschool 't Kofschip;Zuidkil;57;3356 DA;PAPENDRECHT;Zuid-Holland;0590;PAPENDRECHT;Openbaar;0786441550;                                                                                ;Zuidkil;57;3356 DA;PAPENDRECHT
41567;13GL;Basisschool de Peperklip;Fahrenheitstraat;2-4;3112 ZM;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104152685;www.peperklip.com;Fahrenheitstraat;2-4;3112 ZM;SCHIEDAM
41567;13LM;Basisschool de Singel;Singel;5;3112 GH;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104268878;www.singelschiedam.nl;Singel;5;3112 GH;SCHIEDAM
41567;13XQ;Montessori Schiedam;Anthonie Muysstraat;2;3117 LD;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0102730020;www.montessorischiedam.nl;Anthonie Muysstraat;2;3117 LD;SCHIEDAM
41567;14AZ;OBS Het Kleurrijk;Frans Halsplein;33;3117 WE;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104269661;www.kleurrijkschiedam.nl;Frans Halsplein;33;3117 WE;SCHIEDAM
41567;14EC;Het Startblok;Burg van Haarenlaan;871;3119 GD;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104737889;www.startblokschiedam.nl;Burg van Haarenlaan;871;3119 GD;SCHIEDAM
41567;14GW;De Taaltuin;Thorbeckesingel;4;3118 RW;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104709641;www.taaltuinschiedam.nl;Postbus;376;3100 AJ;SCHIEDAM
41567;14XU;Het Windas;Nachtegaallaan;2;3121 XP;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104700245;www.windasschiedam.nl;Nachtegaallaan;2;3121 XP;SCHIEDAM
41567;15EJ;Basisschool Loep;Peter van Anrooylaan;1;3122 TA;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104707079;www.loepschiedam.nl;Peter van Anrooylaan;1;3122 TA;SCHIEDAM
41567;15HT;De Violier;Stockholm;1;3124 SG;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104714603;www.deviolier.nl;Stockholm;1;3124 SG;SCHIEDAM
41567;15KN;Basisschool de Klinker;Bernardus IJzerdraatsngl;1;3123 CC;SCHIEDAM;Zuid-Holland;0606;SCHIEDAM;Openbaar;0104709501;www.klinkerschiedam.nl;Bernardus IJzerdraatsngl;1;3123 CC;SCHIEDAM
41570;09NL;Openbare Jenaplanschool;Vr Machteldweg;1;3233 TV;OOSTVOORNE;Zuid-Holland;0614;WESTVOORNE;Algemeen bijzonder;0181482415;www.jpsdriehoek.nl;Vr Machteldweg;1;3233 TV;OOSTVOORNE
41570;12NN;Openbare Basisschool Mildenburg;Mildenburglaan;6;3233 AS;OOSTVOORNE;Zuid-Holland;0614;WESTVOORNE;Openbaar;0181482799;www.mildenburg.nl;Mildenburglaan;6;3233 AS;OOSTVOORNE
41570;12UE;Obs 't Want;Schoolstraat;3;3238 AP;ZWARTEWAAL;Zuid-Holland;0501;BRIELLE;Openbaar;0181663258;www.obshetwant.nl;Schoolstraat;3;3238 AP;ZWARTEWAAL
41570;12VO;Openbare Basisschool Het Overbos;Polderslaan;1;3233 VL;OOSTVOORNE;Zuid-Holland;0614;WESTVOORNE;Openbaar;0181487094;www.overbos.nl;Polderslaan;1;3233 VL;OOSTVOORNE
41570;13AK;Openbare Basisschool de Tiende Penning;H W Croeslaan;31;3237 AN;VIERPOLDERS;Zuid-Holland;0501;BRIELLE;Openbaar;0181415372;www.obs10p.nl;H W Croeslaan;31;3237 AN;VIERPOLDERS
41570;13HC;Openbare Basisschool Remix;Kolpapad;2;3235 BR;ROCKANJE;Zuid-Holland;0614;WESTVOORNE;Openbaar;0181402004;www.obsremix.nl;Kolpapad;2;3235 BR;ROCKANJE
41570;13JH;Openbare Basisschool De Vliegerdt;Achterweg ZZ;2-C;3216 AB;ABBENBROEK;Zuid-Holland;1930;NISSEWAARD;Openbaar;0181662559;www.devliegerdt.nl;Achterweg ZZ;2-C;3216 AB;ABBENBROEK
41570;13LE;Openbare Basisschool Branding;Gooteplein;3;3232 DA;BRIELLE;Zuid-Holland;0501;BRIELLE;Openbaar;0181414277;www.obsbranding.nl;Gooteplein;3;3232 DA;BRIELLE
41570;13OK;Openbare Basisschool Markenburg;Markenburglaan;1;3211 AV;GEERVLIET;Zuid-Holland;1930;NISSEWAARD;Openbaar;0181669424;www.markenburgschool.nl;Postbus;240;3220 AE;HELLEVOETSLUIS
41570;13WC;Openbare Basisschool Tweespan;Bloemendaele;2;3218 XA;HEENVLIET;Zuid-Holland;1930;NISSEWAARD;Openbaar;0181662136;www.obs-tweespan.nl;Bloemendaele;2;3218 XA;HEENVLIET
41570;13XH;Openbare basisschool Meester Eeuwout;Sint Catharijnehof;6;3231 XS;BRIELLE;Zuid-Holland;0501;BRIELLE;Openbaar;0181412086;www.meestereeuwout.nl;Sint Catharijnehof;6;3231 XS;BRIELLE
41570;13ZO;Openbare Basisschool De Hoorn;Molenweg;12;3227 AR;OUDENHOORN;Zuid-Holland;1930;NISSEWAARD;Openbaar;0181461755;www.obsdehoorn.nl;Molenweg;12;3227 AR;OUDENHOORN
